text;name;labels
It has a sweet and warm-hearted personality;Flareon;135
Usually Flareon doesn't like being the center of attention;Flareon;135
Flareon is also an altruistic and loyal being, as it would give its life just for its trainer;Flareon;135
Although Flareon has a warm-hearted and submissive personality, if it gets angry for an important reason, it can be real hot-head and explosive;Flareon;135
It has a flame sack in its body;Flareon;135
Its body temperature can reach up to 1,650 degrees Fahrenheit (898;Flareon;135
88 degrees Celsius) before battle;Flareon;135
The fire that is expelled from its mouth is even hotter, and can reach 3092 degrees Fahrenheit (1700 degrees Celsius);Flareon;135
Flareon's yellow fur has an important function: to release heat so that it does not suffocate;Flareon;135
Flareon is one of the evolutions of Eevee that is caused by being exposed to a Fire Stone;Flareon;135
Flareon is a mammalian, quadrupedal Pokémon covered in short, reddish-orange fur;Flareon;135
It has long ears with black interiors, dark eyes, and a small black nose;Flareon;135
There are three small toes and a yellow paw pad on each foot;Flareon;135
Fluffy yellow fur forms a small tuft on its head, as well as its bushy tail and a mane around its chest and neck;Flareon;135
Flareon's body temperature is caused by its internal flame sac, and rises when it is excited;Flareon;135
If its body gets too hot, it will fluff out the fur on its collar to cool down;Flareon;135
Flareon stores and heats inhaled air in its flame sac, and then exhales it as fire with temperatures of around 3,100°F (1,700°C);Flareon;135
Flareon's average body temperature is around 1,300-1,500°F (700-800°C), but it can reach 1,700°F (900°C);Flareon;135
It is an omnivore that roasts either Berries or prey before consumption;Flareon;135
Flareon has a curious personality, and is mostly found in populated areas, rarely seen in the wilderness;Flareon;135
Porygon is a virtual Pokémon;Porygon;136
It is based on early 3D animation models, and is thus created completely out of polygons;Porygon;136
It looks a little like a duck or some kind of bird;Porygon;136
The various parts of Porygon's body are colored pink, white, and blue;Porygon;136
Its eyes are in the shape of hexagons;Porygon;136
Porygon is the first artificial Pokémon, created by the scientists at the Silph Co;Porygon;136
company;Porygon;136
Porygon is able to evolve into Porygon2, though only through Trade while holding the Upgrade, and then into Porygon-Z by trading while holding the Dubious Disc;Porygon;136
Porygon is an artificial Pokémon made completely out of programming code;Porygon;136
It has a pink, polyhedral head that ends in a blue beak and has hexagonal eyes, and it has a pink polyhedral body with a blue front, blue triangular prism feet, and a blue rectangular prism tail;Porygon;136
In 3D games, such as Pokémon Stadium, it can open its beak and can detach its limbs and head from its torso;Porygon;136
According to its Pokédex entries, it has copy protection built into its code, preventing duplication through electronic means;Porygon;136
It was created in 1995,1 at the Pokémon Lab on Cinnabar Island using the state-of-the-art technology of its time;Porygon;136
Because it was created decades ago, many of its parts have since become obsolete;Porygon;136
It was the first artificial Pokémon to have ever been created through computer programming;Porygon;136
Due to its man-made origins, Porygon does not need to breathe or eat, though it can still accept food if given;Porygon;136
It has the ability to convert its body into digital data, allowing it to travel through cyberspace;Porygon;136
Recently, it has become more helpful inside cyberspace by searching for any suspicious data that exists;Porygon;136
Some believed Porygon has the power to potentially travel in space despite the species not displaying that ability yet;Porygon;136
Because it is man-made, it is generally found in computers or in labs and other buildings where people work;Porygon;136
Porygon and its evolved forms are the only known Pokémon capable of learning the moves Conversion and Conversion 2;Porygon;136
Prior to Generation V, Sharpen was also one of its signature moves;Porygon;136
It can use Conversion to change its appearance to mimic another Pokémon's, and has also demonstrated the ability to change color for camouflage;Porygon;136
Omanyte is a nautilus-like Pokémon that died out millions of years ago;Omanyte;137
Omanyte's sturdy shell protects it from enemy attacks;Omanyte;137
It has many tentacles, which it used to crawl along the muddy seafloor;Omanyte;137
It has two large eyes that just stick out under its curvy shell;Omanyte;137
Omanyte has the abilities Swift Swim and Shell Armor;Omanyte;137
Swift Swim allows Omanyte's speed to increase when in the rain while Shell Armor protects Omanyte against Critical Hits;Omanyte;137
Omanyte evolves into Omastar at level 40;Omanyte;137
Omanyte is a small extinct cephalopod mollusk Pokémon similar to an ammonite or nautilus;Omanyte;137
It has a sky blue body with ten tentacles and a pale yellow, helix-spiraled shell on its back;Omanyte;137
The shell's rim has two circular indents where Omanyte's large saucer-like eyes protrude;Omanyte;137
If attacked or threatened, it quickly withdraws into its hard shell;Omanyte;137
Omanyte is considered extinct, although it can be revived from Fossils;Omanyte;137
Its fossils have been excavated in areas that were once oceans long ago;Omanyte;137
Omanyte regulated its buoyancy by storing and releasing air within its shell and controlled direction by twisting its tentacles;Omanyte;137
While Omanyte fed on plankton, it was preyed on by Archeops and Carracosta;Omanyte;137
Omantye can now be found in the wild due to being released by people or escaping after being restored to life, causing this species to become a problem;Omanyte;137
Omastar looks a lot like an ammonite, a prehistoric cephalopod;Omastar;138
Omastar has a spiked spiral shell, which is heavy enough that it is hard for Omastar to swim;Omastar;138
It has eight blue tentacles all over its body;Omastar;138
Omastar also has a mouth that has two pairs of mandibles;Omastar;138
It has yellow eyes with a slight black split pupil;Omastar;138
Its face resembles that of a seastar, except for that the top of the star is cut off by the spiral shell;Omastar;138
Omastar can regulate the pressure within their shells to sink and rise to varying depths;Omastar;138
However, they generally only use this to travel from shallow reefs to deep sea floors, and vice versa they conserve energy by walking rather than swimming when hunting;Omastar;138
Unlike their pre-evolutions, however, Omastar are hunters, capturing prey such as the prehistoric ancestors of modern-day Shellder;Omastar;138
Once they latch onto their prey with their tentacles, they will never let go unless their arms are severed off;Omastar;138
They can regenerate their tentacles over the course of a few weeks;Omastar;138
Omastar crack open shells using ​their beak-like mouths, sucking out the innards of their prey;Omastar;138
Omastar can also launch the spikes on their shells at foes;Omastar;138
However, it can take weeks for these spikes to grow back, leaving vulnerable holes in the meantime;Omastar;138
It is believed that cooling oceans were the reason that Omastar became extinct Their prey began moving to warmer equatorial waters, but their own heavy shells prevented them from keeping up with their food supply;Omastar;138
Omastar is the evolved form of Omanyte as of level 40;Omastar;138
Omastar is a cephalopod mollusk Pokémon similar to an ammonite or nautilus;Omastar;138
Its sky blue body has several tentacles the tentacles toward the front are shorter and thicker than those in the back;Omastar;138
There is a pale yellow, helix spiraled shell on its back;Omastar;138
Several sharp spikes line the shell's midsection from the front to about halfway down its back;Omastar;138
The shell's rim has two circular indents where Omastar's eyes are visible;Omastar;138
Its eyes have yellow sclerae and vertically-slit pupils;Omastar;138
It has an oval mouth with a four-sectioned, fang-like beak;Omastar;138
It is believed that Omastar's extinction was a consequence of the increasingly heavy weight of its shell that affected its mobility, including its hunting;Omastar;138
Omastar swam the seas in search of prey, including prehistoric Shellder;Omastar;138
It attacks only when prey comes near its tentacles;Omastar;138
Omastar uses its tentacles to ensnare its prey before biting down with the deadly force of its beak;Omastar;138
Its fangs are powerful enough to crush through rocks;Omastar;138
With the shell broken, it would suck out the contents;Omastar;138
Omastar was in turn preyed upon by Carracosta;Omastar;138
Omastar is thought to be a distant ancestor to Octillery;Omastar;138
Kabuto is a flat Pokémon with a brown shell;Kabuto;139
It has two circular dents on its shell and its small, black eyes are visible from the top;Kabuto;139
Its underside is black with two red spots, which are its secondary eyes;Kabuto;139
It has four yellow, pointed legs;Kabuto;139
While concealed, Kabuto leaves exposed only its hard shell, which protects it from predators, while the small, black eyes on its back allow it to continue monitoring its surroundings;Kabuto;139
If it is flipped upside-down, it becomes helpless and defenseless as it is unable to flip over on its own;Kabuto;139
Kabuto evolves into Kabutops at level 40;Kabuto;139
Kabuto is a small arthropod Pokémon resembling a horseshoe crab;Kabuto;139
It is mostly flat with a protective, brown shell covering its body;Kabuto;139
There are two small, black eyes on top of its shell, which it uses for sight when it hides on the ocean floor;Kabuto;139
Underneath the shell is a black space that hides the structure of its main body;Kabuto;139
Only its four short, yellow legs and a second pair of luminescent red eyes are visible on its underside;Kabuto;139
In its original time, Kabuto was prominently found on beaches, likely aided by its fast and powerful swimming ability;Kabuto;139
While it is commonly believed to be extinct, isolated populations of Kabuto have been unchanged for 300 million years;Kabuto;139
Kabutops is a large, bipedal Pokémon;Kabutops;140
There are six hard spikes going down from the back of its neck, three on each side that lead down towards the beginning of its tail;Kabutops;140
Two long, sharp claws (or sickles) extend from Kabutops's exoskeleton and several plates close the opening that used to be there;Kabutops;140
Its head is covered in a rock-hard, semicircular-shaped armor;Kabutops;140
A tail protrudes from its back, bearing the same color as approximately seventy-five percent of its body;Kabutops;140
Kabutops was a predator that hunted in the water;Kabutops;140
They slash prey with their sharp, sickle-like arms and drain their body fluids;Kabutops;140
Their discarded husks become food for scavengers;Kabutops;140
Kabutops can also leave the water and walk on land for extended periods of time, up to 12 hours in humid environments;Kabutops;140
This allowed them to thrive as apex predators for a long time, as they could hunt both aquatic and terrestrial prey;Kabutops;140
However, their lungs are still not developed enough to allow them to stray far away from the water;Kabutops;140
Kabutops adapted the ability to walk on land;Kabutops;140
Upon evolution, Kabuto's four insect-like legs have vanished and two long feet stand in their place;Kabutops;140
Kabutops is the evolved form of Kabuto, as of level 40;Kabutops;140
Kabutops is a bipedal prehistoric arthropod Pokémon with a skeletal build;Kabutops;140
It has a flat, half-circular head with a point on each side and two small eyes on the front;Kabutops;140
It is mostly brown, except for its light gray chest and abdomen;Kabutops;140
There is a ridge down its back with three flat spines on either side and it has a flat, pointed tail;Kabutops;140
Instead of hands, its forearms have large, sharp, gray scythes;Kabutops;140
Its thin legs are brown lead to small feet with two large gray claws;Kabutops;140
Before it went extinct, Kabutops was in the process of evolving into a land dweller as evident by changes in its gills and legs;Kabutops;140
This change is thought to be due to its prey moving onto land as well;Kabutops;140
In its ocean home Kabutops could tuck up its limbs to help it swim extremely fast, up to roughly 29 knots;Kabutops;140
It used its sharp scythes to slice enemies and drink their internal fluids;Kabutops;140
Any leftovers left behind by Kabutops are consumed by other Pokémon;Kabutops;140
It is unknown what led to Kabutops's extinction;Kabutops;140
Aerodactyl is a pterosaur-like Pokémon;Aerodactyl;141
It has an arrowhead-shaped point at the tip of its tail, a cone-shaped spike on its back, purplish-gray skin, and a lower jaw full of sharp teeth;Aerodactyl;141
When it Mega Evolves, it gains black stone spike-like protrusions on it body five on each wing, five on its head, one one its back, and three on its tail;Aerodactyl;141
It also has smoother black protrusions one on its forehead and three on its chest;Aerodactyl;141
Aerodactyl has a vicious temperament and flies without fear through the sky;Aerodactyl;141
It is said that Aerodactyl ruled the skies in its ancient world;Aerodactyl;141
When incensed, it can use its extremely sharp and serrated saw blade-like teeth to attack;Aerodactyl;141
When Aerodactyl hunt, they aim for the throats of prey;Aerodactyl;141
They attack from above, tearing out the necks of victims with their teeth;Aerodactyl;141
Some research has shown that they may be loosely linked to modern-day Dragon-types;Aerodactyl;141
Though superb fliers, they were actually quite slow and clumsy on land;Aerodactyl;141
Surprisingly, Aerodactyl are omnivores, eating various fruits and Berries in addition to meat;Aerodactyl;141
They seem to especially enjoy Pamtre Berries, perhaps because these Berries are closely related to an ancient fruit they consumed long ago;Aerodactyl;141
Aerodactyl also love Aspear Berries, though no studies have linked them to any fruits from when Aerodactyl were alive;Aerodactyl;141
Aerodactyl is a reptilian, bipedal prehistoric Pokémon that resembles a pterosaur with several draconic features;Aerodactyl;141
It has small sharply pointed ears, narrow dark green eyes, a ridged snout, a gaping mouth, and a strong lower jaw full of serrated fangs;Aerodactyl;141
Its body is covered in light blue-gray skin and it has large, violet membranous wings;Aerodactyl;141
The clawed hands at the end of each wing allow it to grasp objects;Aerodactyl;141
There is a hump-like ridge with a spike on its back, and it has a strong tail with an arrow-shaped tip;Aerodactyl;141
Its talon-like feet have two toes in front and one in the back, and are capable of scooping up and tightly clutching its prey in flight;Aerodactyl;141
Aerodactyl's serrated saw-like fangs and ferocious attitude were very imposing in its time;Aerodactyl;141
Its fangs can rip out throats and tear through the skin of any Pokémon to pieces, even Steel-type Pokémon;Aerodactyl;141
By spreading its wings, Aerodactyl is believed to have flown by gliding through the skies, freely letting out its high-pitched cries;Aerodactyl;141
However, it is slow to walk on land;Aerodactyl;141
It liked to nest in the mountains, where it enjoyed both safety and seclusion;Aerodactyl;141
Aerodactyl lived in prehistoric times, and was theorized to become extinct thanks to a giant meteor impact;Aerodactyl;141
It was restored in modern times using genetic material extracted from amber some casualties occurred during these attempts;Aerodactyl;141
Even still, this restoration is not considered perfect;Aerodactyl;141
The power of Mega Evolution allows some of Aerodactyl's dormant genes to reawaken;Aerodactyl;141
As Mega Aerodactyl, its eyes turn bright green and parts of its body turn to stone, which some researchers believe to be its original appearance before fossilization;Aerodactyl;141
It grows larger and sprouts jagged black spiky rocks all over its body: five spikes at the wrist joint of each wing replacing its hands, three small spikes along its tail, one spike on each ear, and a long spike on its chin;Aerodactyl;141
The spike on its back and its rear talons have also become black and stony;Aerodactyl;141
Rocky plates cover its eyebrows and the corners of its jaw;Aerodactyl;141
Similar stone ornaments are present on its chest on its torso: two small ridges flanking a longer ridge;Aerodactyl;141
The rocks on Mega Aerodactyl's body are harder than diamond;Aerodactyl;141
Because of the burden of Mega Evolution, Mega Aerodactyl is fiercer and more irritable than before;Aerodactyl;141
As a result, Mega Aerodactyl attacks anything that moves;Aerodactyl;141
Snorlax is a very large and fat mammalian Pokémon that has grayish-blue fur and an apricot-color underbelly;Snorlax;142
Its eyes are always closed, making it look as if it is sleeping;Snorlax;142
It has two visible lower teeth that stick out of its mouth when closed;Snorlax;142
In its Gigantamax form, its belly forms a hill with plants and tree on top of it, causing Snorlax to lie on its back;Snorlax;142
Snorlax is known for its relaxed and somewhat-sluggish nature;Snorlax;142
It will sleep all day until it is hungry, when it will awake and forage for the 880 pounds (399 kilograms) of food it needs, afterwards falling back to sleep again;Snorlax;142
Because of its eating habits, it can interfere with human farming by destroying crops for food, but it is also believed to release a kind of energy to help new plants grow wherever it ate;Snorlax;142
In the wild, it will ignore most people and Pokémon while it is eating or sleeping, but tends to be very affectionate towards its Trainer after being caught;Snorlax;142
Waking up a sleeping Snorlax, however, will turn these normally docile Pokémon into aggressive attackers whether one is wild or domesticated;Snorlax;142
Snorlax is the evolved form of Munchlax by leveling it up at level 19 with high Happiness;Snorlax;142
Snorlax is a huge, bipedal, dark blue-green mammalian Pokémon with a cream-colored face, belly, and feet;Snorlax;142
Its body is composed of mostly its belly, as its limbs are comparatively small;Snorlax;142
Its head is large with small, pointed ears, and two pointed teeth protruding from its lower jaw;Snorlax;142
It has round feet, which both have three claws and a circular brown paw pad, and short arms with five claws on each hand;Snorlax;142
Snorlax's bulk makes it the heaviest Normal type;Snorlax;142
Snorlax is often found in mountains and forests;Snorlax;142
It wakes up only to eat, requiring 900lbs;Snorlax;142
(400kg) of food per day before returning to its slumber, although it can also eat while it is resting;Snorlax;142
It is not a picky eater, as its strong stomach allows it to eat even moldy food without feeling any ill effects;Snorlax;142
It can even handle thorny plants or Muk's poison;Snorlax;142
Snorlax is docile enough to let children and small Pokémon bounce on its large stomach;Snorlax;142
Despite its apparent laziness, however, Snorlax can exhibit tremendous power when prompted;Snorlax;142
Snorlax is known to appear without warning in villages and steal their food supplies, such as rice granaries, which has long been considered a disaster whenever it happens;Snorlax;142
As Gigantamax Snorlax, seeds and small pebbles that were tangled in its belly fur go through immense growth, causing patches of grass, bushes, rocks, and a large tree to sprout upon its belly;Snorlax;142
The tree has three red clouds circling it;Snorlax;142
Gigantamax Snorlax almost never moves even when in battle it only slightly lifts its body and attacks by flailing with its arms and legs;Snorlax;142
However, its attacks are very powerful — Gigantamax Snorlax is considered to be one of the strongest Dynamax Pokémon to have been discovered;Snorlax;142
Snorlax is the only known Pokémon capable of using the Z-Move Pulverizing Pancake;Snorlax;142
Gigantamax Snorlax is the only known Pokémon capable of using the G-Max Move G-Max Replenish;Snorlax;142
Articuno is a large bird with blue plumage resembling ice crystals;Articuno;143
Its coloring is darkest on its head crest and long, streaming tail;Articuno;143
Its body is colored sky blue while growing lighter on its front, and its chest is a lighter blue than its body;Articuno;143
Its most distinctive trait is its large wings, which are said to be made of ice;Articuno;143
Its eyes are a medium shade of red;Articuno;143
Galarian Articuno is a large bird with lavender plumage;Articuno;143
Its coloring is darkest on its head crest and long, streaming tail;Articuno;143
Its body is colored white, while growing lighter on its front, and its chest is a black;Articuno;143
Its most distinctive trait is its large wings with the edges having a border of white on the outer edge (which glow a light blue color any time it uses a move), on its forehead is a crest that consists of three, darker lavender rhombus-shaped feathers;Articuno;143
It has circular light blue eyes and black feathers surround both eyes, making it look like as if it wears a domino mask (which glow a light blue color any time it uses a move), a short lavender beak, and long, thin gray legs;Articuno;143
Each foot has three forward facing toes and one that faces backward;Articuno;143
On its chest is a mass of black downy feathers;Articuno;143
Each foot has three forward facing lavender toes and one that faces backward;Articuno;143
Its long, streamer-like tail is longer than its body and the same shade of lavender as its crest;Articuno;143
In terms of physical strength, Articuno is the strongest out of the three Legendary Birds as shown in the anime, Articuno is able to lift one of Team Rocket's mechas with its talons;Articuno;143
Galarian Articuno is a migratory Pokémon that appears in the Crown Tundra every several decades;Articuno;143
For a long time, it was thought to be the same Legendary Pokémon as the Articuno previously discovered in other regions;Articuno;143
Though cold and callous in personality, it moves in a highly refined manner;Articuno;143
Instead of flapping its wings, it keeps itself airborne through constant use of its psychic powers;Articuno;143
When Articuno flaps its wings, the air turns chilly;Articuno;143
Galarian Articuno battles using intense psychic powers that act directly on the cells of living beings;Articuno;143
The beams of psychic energy fired from its eyes have a particularly potent effect: the slightest touch of these beams leaves the victim totally immobilized as if they are frozen;Articuno;143
Articuno then finishes off the immobilized opponents using the condensed psychic power of its wings;Articuno;143
Articuno is a large avian Pokémon with predominantly sky blue plumage and wings said to be made of ice;Articuno;143
On its forehead is a crest that consists of three, darker blue rhombus-shaped feathers;Articuno;143
It has circular red eyes, a short gray beak, and long, thin gray legs;Articuno;143
Each foot has three forward-facing toes and one that faces backward;Articuno;143
On its chest is a mass of pale blue, downy feathers;Articuno;143
Its long, streamer-like tail is longer than its body and the same shade of blue as its crest;Articuno;143
Articuno has the power to control ice at will;Articuno;143
When Articuno flaps its wings, it can chill the moisture in the air around it, making snow fall;Articuno;143
It flies from icy mountain to icy mountain;Articuno;143
According to legend, it appears before doomed travelers lost in icy regions;Articuno;143
As seen in the anime, Articuno sometimes aids travelers and guides them to safety;Articuno;143
Articuno lives in cold, isolated locations such as snowy mountains filled with permafrost;Articuno;143
In Galar, Articuno has a distinct appearance;Articuno;143
Its main body has lavender coloration with a black marking covering its chest;Articuno;143
Its feet are black with lavender talons;Articuno;143
The three feathers of its crest, which are longer, fused, and folded to the back, have the same purple color as its beak and tail;Articuno;143
Its eyes glow light blue, appear to be mostly closed, and are surrounded by a black, mask-like facial disc;Articuno;143
When Articuno utilizes its psychic power, the entire mask glows the same color as its eyes, as do the white, feather-like blades of condensed psychic power at the edges of its wings;Articuno;143
Galarian Articuno keeps itself airborne with its psychic power, almost never having to use its wings for this purpose;Articuno;143
Instead, the blades on its wings can be used to slice through iron as easily as paper;Articuno;143
Its eyes can fire beams of psychic energy that leave its opponents stuck in place, as if frozen solid — this is what earns this Pokémon the name of its Kantonian counterpart;Articuno;143
It also has the ability to create mirages of itself in order to fool its opponent and escape;Articuno;143
Its elegant and refined movements belie a cold and callous personality;Articuno;143
It can be found in the Crown Tundra once every few decades congregating at the Dyna Tree Hill;Articuno;143
Galarian Articuno is the only known Pokémon capable of learning the move Freezing Glare;Articuno;143
Zapdos is an avian Pokémon with predominantly yellow plumage;Zapdos;144
Black rings encircle its eyes, and it has a long, thin, light orange beak;Zapdos;144
Its wings and tail are a mass of spiky feathers, with black feathers covering the back of its wings and inner tail feathers;Zapdos;144
A large crest of spiked feathers surrounds its head;Zapdos;144
Its thighs are a khaki color, and it has anisodactyl feet ending in talons;Zapdos;144
Galarian Zapdos is an avian Pokémon with predominantly orange plumage;Zapdos;144
It has long legs, strong “zygodactyl” feet (possessing two toes in front and two toes in back), and a large dark bill;Zapdos;144
Its wings and tail are a mass of spiky feathers, with black feathers covering the back of its wings and inner tail feathers;Zapdos;144
A large crest of spiked feathers surrounds its head, its thighs are a black color;Zapdos;144
When Zapdos flaps its glittering wings, it releases electricity that can potentially cause thunderstorms;Zapdos;144
It produces massive crackling and snapping sounds when it flies these are attributed to the lightning bolts it sheds when airborne;Zapdos;144
When stricken by lightning, it gains power;Zapdos;144
Zapdos reportedly appears only during thunderstorms, and is said to live among thunderclouds;Zapdos;144
However, it is rarely seen;Zapdos;144
Once every several decades, this migratory Pokémon appears in the Crown Tundra;Zapdos;144
For a long time, it was thought to be the same Legendary Pokémon as the Zapdos previously discovered in other regions;Zapdos;144
This belligerent, battle-hungry Pokémon seems unable to resist challenging Pokémon it senses may be stronger than itself;Zapdos;144
This Pokémon can control storms and lightning at its own will, which can subsequently change the weather drastically;Zapdos;144
This causes people to worship it as the God of Thunder;Zapdos;144
In battle, this Pokémon overwhelms opponents with speedy movements and ferocious kicks using its naturally mighty legs;Zapdos;144
When it leaps down cliffs and rocky mountainsides in ultra-high-speed zigzag movements, it is said to resemble a bolt of lightning;Zapdos;144
However, its wings seem to have atrophied, and it appears to be a poor flier;Zapdos;144
Zapdos is a large, avian Pokémon with predominantly yellow plumage;Zapdos;144
It has small, triangular eyes with black around them and a long, thin, light orange beak;Zapdos;144
Its wings and tail are a mass of spiky feathers and there are black feathers covering the back of its wings and inner tail feathers;Zapdos;144
A large crest of spiked feathers surrounds its head;Zapdos;144
Its thighs are tan, and it has thin, light orange legs;Zapdos;144
It has feet with three forward-facing toes and one backward-facing toe each toe has a short talon;Zapdos;144
Galarian Zapdos about to deliver a powerful kick;Zapdos;144
When Zapdos flaps its glittering wings, it releases electricity that can potentially cause thunderstorms;Zapdos;144
It produces massive crackling and snapping sounds when it flies these are attributed to the lightning bolts it sheds when airborne;Zapdos;144
Zapdos reportedly appears only during thunderstorms and gains power when struck by lightning;Zapdos;144
It is said to live among thunderclouds, but it is rarely seen;Zapdos;144
In Galar, Zapdos has a different appearance;Zapdos;144
Its body is red-orange with black plumage;Zapdos;144
Its head features yellow eyes with more pronounced, mask-like black coloration around them, a shorter black beak, and a longer, more visible neck;Zapdos;144
Its legs are black, longer, and more muscular, its thigh feathers are also black, and its talons are yellow with red rings at their bases;Zapdos;144
Its red-orange wings are smaller, with small black markings that appear to be remnants of its Kantonian counterpart's black plumage;Zapdos;144
Finally, it has a row of spiky feathers along its chest, and a similar row of black feathers on its back;Zapdos;144
Belligerent by nature and ever thirsting for battle, Galarian Zapdos seeks out opponents stronger than itself so it could test its might;Zapdos;144
Its powerful legs allow it to perform devastating kicks capable of destroying a dump truck, and it can run across mountains at up to 180mph (300km/h);Zapdos;144
Its wings have atrophied to the point that it can barely fly, but its movements are so swift that they have been compared to a lightning strike;Zapdos;144
This Pokémon earned the name of its Kantonian counterpart due to the electric-like crackling sounds that come from its feathers rubbing together;Zapdos;144
It is migratory and appears in the Crown Tundra once every few decades at Dyna Tree Hill;Zapdos;144
Galarian Zapdos is the only known Pokémon capable of learning the move Thunderous Kick;Zapdos;144
Moltres is a large, avian Pokémon with golden plumage similar to that of the Phoenix;Moltres;145
It has a long, flowing head crest and a billowing tail, both made of reddish-orange and yellow flames;Moltres;145
Additionally, its wings are also shrouded in fiery plumage;Moltres;145
It has a long, thin neck, a pointed, brown beak, and small, triangular eyes;Moltres;145
Its thin, brown legs have feet that have three forward facing toes and one backward facing toe;Moltres;145
It has short talons;Moltres;145
Galarian Moltres is a large, avian Pokémon with red and black plumage;Moltres;145
It has a long, flowing head crest and a billowing tail, both made of reddish-pink and yellow flames;Moltres;145
Additionally, its wings are also shrouded in fiery plumage;Moltres;145
It has a long, thin neck, a short, red beak, and small, blue triangular eyes;Moltres;145
Its thin, red legs have feet that have three forward facing toes and one backward facing toe;Moltres;145
It has short talons;Moltres;145
Moltres sheds embers with every flap of its wings, creating a brilliant flash of flames;Moltres;145
By dipping itself into the magma of an active volcano, this Pokémon can heal itself;Moltres;145
It migrates to the south with the coming of spring and is said to bring an early springtime to cold lands;Moltres;145
However, it is rarely seen in normal occasions;Moltres;145
Once every several decades, this migratory Pokémon appears in the Crown Tundra;Moltres;145
For a long time, it was thought to be the same Legendary Pokémon as the Moltres previously discovered in other regions;Moltres;145
It has a haughty personality and conducts itself calmly, according to its own whims;Moltres;145
It exudes the energy churning within its body as an aura akin to a column of raging fire, leaving ordinary Pokémon unable to even approach it;Moltres;145
It is especially skilled at attacking opponents' minds by spreading its wings wide and unleashing a wicked aura;Moltres;145
Opponents hit by such attacks are overcome with deep fatigue, as if all their energy has been burned away;Moltres;145
It can control fire at its own will;Moltres;145
It can spread its wicked powers to surround its territory so that enemies won't be able to approach it and cause them to experience excruciating fatigue;Moltres;145
Moltres is usually found near volcanoes or fiery highlands;Moltres;145
Moltres is a large, avian Pokémon with golden plumage;Moltres;145
It has a long, flowing head crest and a billowing tail, both made of reddish-orange and yellow flames;Moltres;145
Additionally, its wings are also shrouded in fiery plumage;Moltres;145
It has a long, thin neck, a pointed, brown beak, and small, triangular eyes;Moltres;145
Its thin, brown legs have feet that have three forward-facing toes and one backward-facing toe;Moltres;145
It has short talons;Moltres;145
Moltres sheds embers with every flap of its wings, creating a brilliant flash of flames;Moltres;145
By dipping itself into the magma of an active volcano, this Pokémon can heal itself;Moltres;145
It migrates from the south with the coming of spring, and is said to bring an early springtime to cold lands;Moltres;145
There have been stories of Moltres using its wings to assist those lost in the mountains;Moltres;145
Moltres is rarely seen;Moltres;145
In Generation II, Sky Attack was its signature move;Moltres;145
In Galar, Moltres has a similar build, but a drastically different color scheme;Moltres;145
Its body is primarily black with scarlet highlights and bright blue eyes;Moltres;145
Its scarlet beak is hooked at the tip and leads to markings that run down its front and behind its head;Moltres;145
Its feet are also scarlet with black talons;Moltres;145
Its wings, crest, and tail are mostly black, with the crest having an extra curl at the front and the tail being split in two, and all three of these features exude a magenta, flame-like energy that earns it the name of its Kantonian counterpart;Moltres;145
Its body apparently feels lukewarm to the touch;Moltres;145
The sinister energy that blazes from within its body is so oppressive that most Pokémon can't even approach it;Moltres;145
Galarian Moltres attacks by spreading its wings wide to unleash its energy in a powerful aura that attacks the minds of its foes, inflicting deep fatigue as it burns away their energy from within;Moltres;145
The aura has the power to consume the spirit of its victims, reducing them to burned-out shadows of themselves;Moltres;145
It is said to have a haughty personality and a calm demeanor;Moltres;145
It appears in the Crown Tundra once every few decades to reach Dyna Tree Hill;Moltres;145
Galarian Moltres is the only known Pokémon capable of learning the move Fiery Wrath;Moltres;145
It has a white, circular, gem-like object on its forehead, and its eyes are light purple;Dratini;146
It has two developing wings at the sides of its head, which grow to be enormous as it evolves;Dratini;146
It has a white belly, and is light blue the rest of the way;Dratini;146
Dratini looks like some sort of snake or sea monster;Dratini;146
Dratini are born large, and as they shed their skin, they grow larger;Dratini;146
They have a massive amount of energy rapidly increasing inside of their bodies, hence, they have great strength, which grows exponentially as they evolve;Dratini;146
The Shiny Pokémon version of Dratini has lavender-pink-colored skin on its upper body as opposed to light blue skin;Dratini;146
Dratini dwell at the bottoms of deep lakes, where they are difficult to find;Dratini;146
Young Dratini are rather large for newborns, with some having been reported be be as long as 6;Dratini;146
5 feet (2 meters);Dratini;146
As they age, they grow even larger, shedding their skins periodically (sometimes as often as every day);Dratini;146
They are extremely vulnerable after shedding, so they will hide behind powerful waterfalls away from their colonies during these times;Dratini;146
Their bodies grow at an astounding rate, so they must shed often;Dratini;146
These skins were likely the source of myths regarding mysterious, lake-dwelling, serpentine creatures;Dratini;146
For a long time, people were convinced that the these skins were hoaxes;Dratini;146
It was not until scientists compared their DNA to that of actual Dratini was finally accepted that not only were the skins authentic, but that Dratini were real as well;Dratini;146
Today, shed Dratini skin are often treated to make luxury leather goods;Dratini;146
The small lumps on their heads, thought to be sources of good luck in some cultures, are actually immature horns;Dratini;146
When they shed their skins, their bodies give off a light blue aura;Dratini;146
Dratini evolves into Dragonair at level 30, who then evolves into Dragonite at level 55;Dratini;146
Dratini is a reptilian Pokémon with a blue serpentine body and a white underside;Dratini;146
It has white, three-pronged fins on the sides of its head and a white bump on its forehead, which is its horn growing;Dratini;146
Above its round, white snout are oval, purple eyes;Dratini;146
